DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,PLANT_ID,DAILY_YIELD,PERIOD_GENERATION
2020-05-15 14:00:00,33.763185400000005,49.80390433333333,0.7350834633333333,plant1,3936.714286,209.8392859999999
2020-05-15 14:15:00,34.13076993333335,55.030613,0.8936614913333333,plant1,4191.0,254.2857140000001
2020-05-15 14:30:00,34.08138426666667,54.51913673333334,0.466788824,plant1,4398.142857,207.14285699999982
2020-05-15 14:45:00,33.69572221428571,47.618194642857134,0.5421384957142857,plant1,4528.5,130.35714300000018
2020-05-15 15:00:00,33.89057606666666,46.02908119999999,0.3988885433333333,plant1,4697.714286,169.21428600000036
2020-05-15 15:15:00,34.043744000000004,44.28609193333333,0.4472921486666666,plant1,4840.25,142.53571399999964
2020-05-15 15:30:00,34.40285233333333,46.7442812,0.5651963973333332,plant1,5016.142857,175.89285699999982
2020-05-15 15:45:00,34.430942666666674,43.9206158,0.3462306933333333,plant1,5137.75,121.60714300000018
2020-05-15 16:00:00,34.38115033333334,43.332853333333325,0.3581823699999999,plant1,5275.285714,137.53571399999964
2020-05-15 16:15:00,34.12625693333333,41.007431933333336,0.3288961193333332,plant1,5369.125,93.83928600000036
2020-05-15 16:30:00,34.35660993333333,41.28059066666666,0.344954196,plant1,5477.714286,108.58928600000036
2020-05-15 16:45:00,33.86159653333333,39.419075933333325,0.260346758,plant1,5571.75,94.03571399999964
2020-05-15 17:00:00,33.443313571428575,36.82670364285714,0.1668127414285714,plant1,5637.142857,65.39285699999982
2020-05-15 17:15:00,33.30025473333334,35.852207400000005,0.1738986373333333,plant1,5687.75,50.60714300000018
2020-05-15 17:30:00,33.03212220000001,34.3384004,0.08716189,plant1,5719.0,31.25
2020-05-15 17:45:00,32.311871133333334,31.54853933333333,0.0384030336,plant1,5739.75,20.75
2020-05-15 18:00:00,31.13241364285714,30.225331,0.0225449364285714,plant1,5749.285714,9.535713999999643
2020-05-15 18:15:00,29.243110933333337,28.6825074,0.00914994484,plant1,5753.142857,3.8571430000001783
2020-05-15 18:30:00,28.495518,27.285992266666668,0.001841024544,plant1,5754.0,0.8571430000001783
2020-05-15 18:45:00,27.8840638,25.96194653333333,0.0,plant1,5754.0,0.0
2020-05-15 19:00:00,27.455975400000003,25.38531306666667,0.0,plant1,5754.0,0.0
2020-05-15 19:15:00,27.0975484,25.200846400000003,0.0,plant1,5754.0,0.0
2020-05-15 19:30:00,27.01870113333333,25.745267733333336,0.00012538276,plant1,5754.0,0.0
2020-05-15 19:45:00,23.787237466666667,22.5114056,0.000100219904,plant1,5754.0,0.0
2020-05-15 20:00:00,22.66317964285714,20.29072571428572,0.0,plant1,5754.0,0.0
2020-05-15 20:15:00,23.412097066666668,20.736596666666667,0.0,plant1,5754.0,0.0
2020-05-15 20:30:00,22.30098866666667,20.375416933333337,0.0,plant1,5754.0,0.0
2020-05-15 20:45:00,22.0374816,20.312805133333327,0.0,plant1,5754.0,0.0
2020-05-15 21:00:00,22.168518066666667,20.6512674,0.0,plant1,5754.0,0.0
2020-05-15 21:15:00,22.1193604,20.632086200000003,0.0,plant1,5754.0,0.0
2020-05-15 21:30:00,22.221250333333334,20.75869966666667,0.0,plant1,5754.0,0.0
2020-05-15 21:45:00,22.236828466666665,20.914416666666668,0.0,plant1,5754.0,0.0
2020-05-15 22:00:00,22.22185842857143,20.895703928571425,0.0,plant1,5754.0,0.0
2020-05-15 22:15:00,22.149312533333333,20.732185866666665,0.0,plant1,5754.0,0.0
2020-05-15 22:30:00,22.104713866666668,20.82985206666667,0.0,plant1,5754.0,0.0
2020-05-15 22:45:00,22.057079933333338,21.072275666666663,0.0,plant1,5754.0,0.0
2020-05-15 23:00:00,22.23601830769231,21.241316538461536,0.0,plant1,5754.0,0.0
2020-05-16 02:00:00,21.68216,20.072144,0.0,plant1,0.0,0.0
2020-05-16 02:15:00,21.6884114,19.9192038,0.0,plant1,0.0,0.0
2020-05-16 02:30:00,21.510408533333337,19.59269193333333,0.0,plant1,0.0,0.0
2020-05-16 02:45:00,21.496287,19.6248698,0.0,plant1,0.0,0.0
2020-05-16 03:00:00,21.6459126,20.065205933333328,0.0,plant1,0.0,0.0
2020-05-16 03:15:00,21.674314200000005,20.11216013333333,0.0,plant1,0.0,0.0
2020-05-16 03:30:00,21.73142093333333,20.351884,0.0,plant1,0.0,0.0
2020-05-16 03:45:00,21.78016573333333,20.50589406666667,0.0,plant1,0.0,0.0
2020-05-16 04:00:00,21.85855535714285,20.81391042857143,0.0,plant1,0.0,0.0
2020-05-16 04:15:00,21.89991073333333,20.712640333333333,0.0,plant1,0.0,0.0
2020-05-16 04:30:00,21.92704853333333,20.72603773333333,0.0,plant1,0.0,0.0
2020-05-16 04:45:00,22.028684400000003,20.796402866666664,0.0,plant1,0.0,0.0
2020-05-16 05:00:00,21.93278,20.6822592,0.0,plant1,0.0,0.0
2020-05-16 05:15:00,21.866251666666663,20.472369333333333,0.0,plant1,0.0,0.0
2020-05-16 05:30:00,21.876585066666664,20.760192866666667,0.0,plant1,0.0,0.0
2020-05-16 05:45:00,21.959989266666664,20.5434348,0.0001471694642,plant1,0.0,0.0
2020-05-16 06:00:00,21.9232375,20.25681407142857,0.0062059593785714,plant1,0.0,0.0
2020-05-16 06:15:00,21.860400400000003,20.4303872,0.0236337368666666,plant1,3.875,3.875
2020-05-16 06:30:00,21.985833666666664,21.195638,0.0495149681333333,plant1,15.14285714,11.26785714
2020-05-16 06:45:00,22.13967073333333,22.189410333333328,0.0792696434666666,plant1,36.125,20.98214286
2020-05-16 07:00:00,22.45271393333333,23.1112346,0.1090379683333333,plant1,66.28571429,30.16071429
2020-05-16 07:15:00,22.6524518,24.241701266666663,0.1381154516666666,plant1,106.375,40.08928571
2020-05-16 07:30:00,22.97513853333333,25.668487533333334,0.1741175246666666,plant1,157.4285714,51.05357140000001
2020-05-16 07:45:00,23.38855407142857,27.937476071428577,0.2436428057142857,plant1,223.625,66.19642859999999
2020-05-16 08:00:00,23.8905234,30.79129613333333,0.2980529893333333,plant1,315.2857143,91.6607143
2020-05-16 08:15:00,24.42785433333333,33.0092104,0.3386504113333334,plant1,420.0,104.7142857
2020-05-16 08:30:00,25.166898466666662,36.606188800000005,0.4275489526666667,plant1,542.1428571,122.14285710000001
2020-05-16 08:45:00,25.757175666666665,38.892010733333336,0.4700814853333333,plant1,689.25,147.10714289999999
2020-05-16 09:00:00,25.999422266666667,38.70590013333334,0.4611857686666666,plant1,838.1428571,148.89285710000001
2020-05-16 09:15:00,26.297007333333337,39.343784466666655,0.41958991,plant1,962.0,123.85714289999999
2020-05-16 09:30:00,26.59366866666667,39.879952333333335,0.420493884,plant1,1099.0,137.0
2020-05-16 09:45:00,27.030969466666665,41.825665333333326,0.5405936786666665,plant1,1247.142857,148.14285700000005
2020-05-16 10:00:00,27.611354533333337,46.072651933333326,0.491453022,plant1,1437.25,190.10714299999995
2020-05-16 10:15:00,27.93121328571429,44.468571,0.4697288307142857,plant1,1618.857143,181.60714299999995
2020-05-16 10:30:00,28.2829874,48.962665,0.654436842,plant1,1826.125,207.26785700000005
2020-05-16 10:45:00,28.78232633333333,50.154118,0.5955213746666665,plant1,2066.285714,240.1607140000001
2020-05-16 11:00:00,29.1554974,49.15606886666666,0.5752638966666666,plant1,2264.5,198.2142859999999
2020-05-16 11:15:00,29.3643758,48.12385466666667,0.5423748746666666,plant1,2457.428571,192.92857099999992
2020-05-16 11:30:00,29.6892496,46.51825533333333,0.4934305533333333,plant1,2639.0,181.57142900000008
2020-05-16 11:45:00,29.8473918,47.0438902,0.62278731,plant1,2832.142857,193.14285699999982
2020-05-16 12:00:00,30.089862066666665,50.091819333333326,0.6620043019999999,plant1,3048.5,216.35714300000018
2020-05-16 12:15:00,30.376898714285712,48.67528185714285,0.5404251285714285,plant1,3237.571429,189.07142900000008
2020-05-16 12:30:00,30.8864686,50.44957046666666,0.76711941,plant1,3450.125,212.55357099999992
2020-05-16 12:45:00,31.2210448,54.23274553333334,0.8122406413333334,plant1,3711.857143,261.7321430000002
2020-05-16 13:00:00,31.31397713333333,52.8518024,0.636164586,plant1,3956.625,244.76785699999982
2020-05-16 13:15:00,31.66299653333333,52.0534832,0.7332435986666667,plant1,4195.0,238.375
2020-05-16 13:30:00,31.617256666666663,49.747872,0.5838647386666667,plant1,4425.142857,230.14285699999982
2020-05-16 13:45:00,31.3661072,47.2997298,0.5023924839999999,plant1,4612.5,187.35714300000018
2020-05-16 14:00:00,31.42362873333333,46.57489593333333,0.435684946,plant1,4787.285714,174.78571399999964
2020-05-16 14:15:00,31.98976833333333,47.82889013333333,0.5959771373333332,plant1,4947.5,160.21428600000036
2020-05-16 14:30:00,32.24326421428572,48.35548621428571,0.5345009864285714,plant1,5136.0,188.5
2020-05-16 14:45:00,32.3501976,46.20359726666666,0.5149644066666667,plant1,5305.625,169.625
2020-05-16 15:00:00,32.436879733333335,45.77020906666667,0.5036263826666665,plant1,5473.857143,168.23214300000018
2020-05-16 15:15:00,32.52414946666667,45.840537533333325,0.419735824,plant1,5629.125,155.26785699999982
2020-05-16 15:30:00,32.328025399999994,43.170092666666655,0.349962358,plant1,5757.571429,128.44642899999963
2020-05-16 15:45:00,32.103391466666665,39.814438866666656,0.261408532,plant1,5858.75,101.17857100000037
2020-05-16 16:00:00,32.029101733333334,37.712012,0.2276812526666666,plant1,5942.285714,83.53571399999964
2020-05-16 16:15:00,31.9597596,36.301157466666666,0.191869824,plant1,6012.5,70.21428600000036
2020-05-16 16:30:00,31.90710457142857,35.77269607142857,0.1755969835714285,plant1,6075.0,62.5
2020-05-16 16:45:00,31.88745533333333,34.781236066666665,0.150128168,plant1,6129.75,54.75
2020-05-16 17:00:00,31.747082466666665,33.73915806666666,0.1337432077333333,plant1,6179.0,49.25
2020-05-16 17:15:00,31.540801866666666,32.74589640000001,0.109053603,plant1,6217.0,38.0
2020-05-16 17:30:00,31.300166866666668,31.599767866666667,0.0795873111333333,plant1,6250.25,33.25
2020-05-16 17:45:00,31.0485982,30.124161733333327,0.0504507636666666,plant1,6272.571429,22.321428999999625
2020-05-16 18:00:00,30.311684133333333,28.36227433333333,0.0262128633333333,plant1,6285.5,12.928571000000375
2020-05-16 18:15:00,29.54822573333333,26.94033806666667,0.0088122812133333,plant1,6291.428571,5.928571000000375
2020-05-16 18:30:00,28.97306333333333,25.9079486,0.00035944967324,plant1,6292.0,0.5714289999996254
2020-05-16 18:45:00,28.6859842,25.503218533333328,0.0,plant1,6292.0,0.0
2020-05-16 19:00:00,28.310195785714285,25.379072142857144,0.0,plant1,6292.0,0.0
2020-05-16 19:15:00,27.9578898,25.1996236,0.0,plant1,6292.0,0.0
